object_id,amplitude,length_scale_time,length_scale_wave,rise_time,fade_time,mean_gr_pre,mean_gr_post,mean_ri_pre,mean_ri_post,slope_gr_pre,slope_gr_post,slope_ri_pre,slope_ri_post,redshift,redshift_err
amlug_loss_ang,6.4499717997928245,22.850389848628822,7853.447368728761,25.990395959597663,25.990395959597663,0.13558172343237182,0.11785013836633385,0.030706877769595894,0.047503986733924544,0.004776542207326693,-0.006141014306451455,-0.0010759278060495144,0.0023684905658043045,3.45,
amon_imloth_luin,0.8427530567581861,44.20247532131036,5819.263247715945,38.1477717171656,57.22165757576295,0.23771067593799855,0.8123816301536789,0.06758897067548669,0.4298110540964797,0.010185771382632963,0.013295270692851765,0.006706911888195303,0.008189039658341628,0.7766,
andrann_puig_fern,1.3791394954735245,24.667125869053883,4005.0709738047917,44.712472727267595,22.356236363637436,0.4203076698889102,0.39245154031120505,-0.02849549852415443,0.1264358701341462,-0.002559153633964956,0.0026262840915223964,0.001958569792520133,0.009943097544166744,0.3568,
ang_cugu_harad,0.6702197540216038,495.5902100100715,6335.245026101136,361.6626080808128,335.8295646464612,0.3071456498913573,0.38856581100212195,0.06372146712623346,0.09108724025527525,0.0003567047110745599,0.0001007462405378422,-3.757351728541729e-05,0.00020343796290305858,0.7503,
ang_neledh_aith,1.493128690422149,135.05481196031502,7725.573768672154,101.3778545454552,78.84944242424535,0.2925496001225052,0.5359353632162787,0.1592222701563515,0.24200440078483612,0.0016248761639597875,0.004084303666353245,0.0006545814410928971,0.0012581471229680488,0.2095,
angos_rusc_curunir,1.246974974998862,329.9824682255363,24391.794437338034,255.4746080808036,334.08217979798064,0.03408865429256873,-0.007048075391778014,0.02462384160877136,-0.013788179010996729,-2.474506033396116e-05,-0.00022734443610211984,-5.4203570864388356e-05,-0.000188505730100475,0.215,
annon_adab_lossen,5.953410194419388,1102.2978572806858,23570.869342791928,684.2279333333354,235.94066666666913,-0.21244507697962456,-0.1799457915610283,-0.19857182424203002,-0.19949862382703265,0.00012045331810156888,-7.382768861629033e-05,3.446601489710607e-05,-0.00010780765212138577,2.736,
araf_hub_faun,0.6913517564196091,24.730076013166094,6901.932895714093,22.22583232323086,44.451664646469,0.00670626691796506,0.40505726863719305,-0.05753438588356764,0.15329247894599923,0.00799258808567818,0.01392658938064527,0.0008489757543695916,0.009061180050273366,0.2929,
badhor_graw_aiglos,0.5567744870262493,383.11405922164874,25633.376839139448,444.8083565656634,276.08794545454293,0.0589141571868349,0.06623788839055694,0.04237474550419172,0.048191537978720035,-4.939198005507951e-05,0.0001326295786763967,-4.1054943258142435e-05,0.0001082813186189242,1.206,
badhor_magol_merilin,5.94301349756596,2451.47533131758,16313.978805316532,721.5791090909042,1024.176800000001,-0.3594409496778042,-0.46791483987400806,-0.41242311407022614,-0.2900119488070793,-0.00015696383914484414,-0.00010123833422391814,-4.7103309611027354e-05,0.0002722294575610886,1.429,
badhor_onodrim_alagos,1.3881230356090604,543.5870511167055,10071.723301745187,359.48877575757797,561.7012121212101,0.40072900968257746,0.42561074002578364,0.14312522599339667,0.20605912828567757,-0.0003652505327047359,0.0003223545251922448,2.723925153365434e-05,0.00020665007817915765,0.2254,
bragol_bronwe_lagor,1.3667839341042036,344.6129915008434,8060.093488409856,186.3113939393952,419.2006363636392,0.4005488677472579,0.40733976975291764,0.127049778304802,0.1971572978236086,-0.00018539503540881787,0.00011479708596156601,-0.0001154718992493425,0.0003858027768051731,0.8324,
bragol_nothrim_gas,1.3595112308316306,70.35544988809696,3921.378953888587,56.72483939394442,56.724839393937145,0.599673049608034,1.1340002598692724,0.36247035267395583,0.7212758523403602,0.00782429461294274,0.011014972839203446,0.005996447271714051,0.006654289283909668,0.2525,
celair_aerlinn_aes,2.3443010397348054,125.04464727857449,9233.363342231847,132.12376969696925,94.37412121212401,0.18506706191398148,0.34988710820066893,0.12307973187934583,0.2163201694873013,0.0015017205956598665,0.001390498843938976,0.001080421296704315,0.00046338487789628324,0.1663,
cirion_ira_Ithil,0.8121542743113227,27.05406291308357,2914.580418454791,23.64122020202194,47.282440404036606,0.4078420179126456,0.42821012885002374,-0.20871420835621587,-0.03355379733771909,0.0030036950844758155,-0.0006402967947162643,0.0014118355799466688,0.0067031926333346965,0.3325,
corch_faun_min,0.5774640719004619,23.437871096327495,5074.964966625335,24.18997070707701,48.379941414139466,0.22770254392088202,0.3384697116395935,0.04319805141041273,0.14973501475438386,0.009174879495729971,-8.386343459439385e-06,0.001253590493237981,0.003777383850333376,0.5925,
corf_Mirion_toll,5.115919154582866,325.85058298448155,10397.684289176386,629.9452444444469,511.83051111111126,0.31027340582547047,0.5272434594067483,0.1404625230995858,0.28595441524012505,0.0002492824872648941,0.0005410107130691158,0.00011255509564149031,0.0004299865527085693,0.5084,
cuin_haudh_cenedril,0.43529987156625727,239.95937968349673,13843.86460460091,286.7433999999994,208.54065454545344,0.030418063908104087,0.13384533433807244,0.005940114312136516,0.08696884116519393,0.00030584989326049126,0.0005713710970961577,0.000218736799358823,0.00047633935152532566,0.5366,
cuin_law_amon,0.9267677164062627,25.55299772507586,3420.0480007668366,38.41432424242521,25.609549494947714,0.26545904011861154,0.5295780053521092,-0.11684068635927894,0.11344754039037035,0.0204061864023397,-0.00998267972633746,0.0032937232054684957,0.01304397417789538,0.4769,
dam_corch_agar,2.380411822450813,440.07323663444697,8869.756868379684,78.66384848485177,0.0,1.9642463240076913,1.50981169853356,0.6811179264815368,0.6264176418199973,-0.011553836590175002,0.0,-0.0013907350254309797,0.0,0.5287,
dirnaith_achas_noroth,0.793765840788034,288.6617506013069,37614.00396454859,250.1367333333328,204.6573272727328,-0.03251111463223829,-0.0467165064605489,-0.03374938311842941,-0.04787470367798342,1.8940323499704526e-06,-0.00014113616700846496,-3.921950069857455e-05,-9.010380218064679e-05,0.8448,
drafn_araf_ryn,0.6248617509611439,41.14500099238831,7650.83878231201,22.945397979798145,68.83619393939443,0.06396973645681826,0.18580474022901308,-0.017973976212383797,0.07980017077946185,-0.002099024234041836,0.004239527743510333,-0.0021400098252788245,0.003554113862262508,0.3243,
eilian_pilin_fang,3.1230122739816717,110.84643186553687,10600.462524868859,112.58864848485246,75.05909898989921,0.09704123336200829,0.2562381443742199,0.0533158042223225,0.14418331997866637,0.0010278060181310963,0.0027001993664448254,0.0004475539924351774,0.0017498948714810255,0.1536,
eilian_pod_firiel,0.779081355789377,34.81721345416179,7703.302328015151,56.16444242424768,56.164442424240406,0.2794905330656352,0.11076819677019066,0.14814629823291606,0.06360950289105165,-0.003217886814347324,-0.002790268132548856,-0.0011914183685087175,-0.0018189131399324397,0.09443,
elu_rusc_nath,0.49568190830916387,90.3101248385225,8724.46344520678,117.39856565656373,93.9188525252539,0.15843989073918047,0.23005718742897008,0.10197412432650158,0.11240855938468408,0.0017627174303828132,-0.0006783079530071649,0.0009244581752737482,-0.0009333716427879689,0.826,
elvellon_fast_annon,0.624702035505376,26.899840224044993,3286.2156888077543,24.284106060607883,48.56821212120849,0.6180598514999464,0.6460372260688874,-0.0006973703821016381,0.1424352478083406,0.002672579728183534,-0.0001842040307028477,0.005786742043169884,0.0030007153340431006,0.4599,
ennorath_guldur_aear,1.029012270898521,410.17581485158024,15982.972022802263,909.9771919191917,421.69674747475074,0.23533380656536593,0.2528761553356598,0.15367780247589563,0.1881116411093364,0.00012040056746118931,-0.00017661286976770389,3.6103835251461755e-05,8.540262845968381e-05,0.6832,
erchion_ungol_aduial,1.3098388410319126,22.738668431422656,3994.988957129708,25.246563636363135,16.831042424244515,0.22860274440393152,0.5485208839021811,0.020239832944558417,0.13752193171946187,0.011971024388170734,0.02005871303026234,-0.0014421797507056216,0.01609967306663917,0.3355,
espalass_melethron_ungol,0.9652912421412135,210.58966781507831,9458.851344663744,430.1864393939395,286.79095959595725,-0.14095076617870722,-0.09803359784425678,-0.19489160820964463,-0.14822843352943488,0.0002879268817195936,-0.00013259798508790616,0.0001259149419347406,0.00013654352591235174,1.203,
espalass_nestad_hul,1.253224965452309,312.80785234982477,8535.426661835769,242.46401818181766,242.46401818181766,-0.22303097437573252,-0.3789286027640725,-0.24029054879383727,-0.30746749189774947,-0.0007310695464383111,-0.0005548748964310324,-0.00012604958947291323,-0.00042806927408182586,0.6164,
fae_haeron_merilin,0.6091421929177852,21.735694566330327,2814.4528798975484,18.93904040403868,37.87808080807736,0.45935486491180394,0.9669195320011674,-0.10644325368505611,0.2094753833992366,0.032079594646474176,0.010760117364157912,0.00018995129353663093,0.016585839766504906,0.5845,
fang_ira_nell,1.5973065077600785,24.88789364034716,5367.0731730921625,25.686887878786365,17.124591919193335,0.3344255451851287,0.7480046422078129,0.11634310979980722,0.15370548134987397,0.006341493300746412,0.03879011948311065,-0.0029383314589346977,0.008771089818972759,0.3245,
fast_ang_lebenedh,0.3289845342640809,456.5230094087462,120.01128058783219,149.11363232323492,106.50973737373715,-9.175223026355905,-9.327316459539594,9.917979352801915,9.34717953640667,-0.0038086598993812776,0.0024761702734067822,-0.0032914374916108565,-0.0061102529111295,0.7811,
fast_celeb_bregedur,7.740338485907104,349.4134451921532,14270.670471625275,288.9832888888923,252.86037777777528,-0.3628921248747441,-0.31274914394637954,-0.3825412836258008,-0.39057329713723493,0.0008124353905171224,-0.0005318915145449949,0.0004666714401075683,-0.0005968680263078143,0.1706,
firiel_lend_mithril,0.3506973951419789,663.8572625381908,682.5985190236901,953.2668101010058,183.32054040404182,0.7722340333317963,0.3441390297686087,-0.8602916614650523,-1.3837012733902443,-0.001169532753309905,0.0014111171031890588,-0.0009014497444519852,-0.0010227828320657688,2.401,
fuin_bragol_talraph,1.68014010543982,352.400668229463,9826.938475740728,538.1731828282864,129.90387171717157,0.5448197243822138,0.5690672003296192,0.21679860918995392,0.20633240396056118,3.387879881866439e-05,0.00023295911433693405,6.0744131327517295e-05,-0.0004127919533468885,0.2981,
galad_thangail_pethron,2.2986047645820498,157.49721720268766,8796.49521794219,355.00295757575805,88.75073939393769,0.20017137940428256,0.21146523726891553,0.08526665104226659,-0.010472887527410069,-0.00036249811112022755,0.0017044997971352755,-0.00038616360618795836,-0.0006128383290767605,0.3175,
gas_cair_gondrath,0.7074521763298423,51.84054524388837,4408.208417724092,74.55381414141448,37.27690707070724,-0.07326779670472258,0.392366609350142,-0.16189765006856427,0.06309587837426398,0.005042635341701486,0.014897188573296853,0.002203918908954201,0.007663631953768636,0.1668,
gas_glaur_daen,7.043473671360509,13.437354039171666,5121.4103264251235,22.095636363636004,22.095636363636004,-0.010691101641644508,0.013238669806650177,-0.17669820832384178,-0.1442923025106516,0.0046157163676318344,-0.0024496985119363797,0.0054331721231245895,-0.0024999317964035754,0.1746,
gaurwaith_Ithil_rhach,13.14627142994231,945.7959479870868,24819.30569463049,308.2027656565697,0.0,-0.27875309488078076,-0.17756835374516622,-0.33981274876095824,-0.2131463967378462,0.0006566115065194755,0.0,0.0008219676533614001,0.0,0.1758,
gli_lembas_galadhrim,0.5150819133776126,27.499735978687756,3489.075779665399,21.990377777772665,43.98075555555988,0.4560312025391795,0.9504088021125511,0.06534554602575804,0.058299430199655417,0.011076173732876936,0.01694345504108406,-0.026484617761385523,0.012921890746115798,0.4442,
gond_aduial_suil,1.3221550213167326,37.98875790452864,5530.229341723562,23.662296969698218,35.49344545454369,0.16644969471902693,0.934035606553175,0.5936641406827344,0.43074546175000084,0.03430674176830298,0.020381101429288145,-0.023574793663859332,0.006536316997042429,0.09786,
gond_pent_Dornhoth,1.4054435934947895,27.33577550528559,4914.927916789746,19.99746969696571,19.997469696972985,0.1054027938637786,0.5628192163762817,0.04208853920332354,0.2815299748180572,0.017433901949883864,0.028313528044402427,0.009927672589731889,0.014019500651992188,0.3305,
gondrath_saer_rach,0.8155677973503174,346.4665853180271,9423.914528796737,364.6711020201983,224.4129858585875,0.10636790784482644,0.1875666837150649,0.03284020833634551,0.060997510835075694,0.00034359886215800533,0.0001653067262685384,6.0828374056623974e-05,0.00015209572059988856,0.8341,
graw_heledir_lunt,1.180137805061655,178.49562592943772,5318.42222280345,245.35073333333276,132.11193333333358,0.18393041580628744,0.04621564088713087,0.061132824414653446,-0.07760398331328765,0.00013253664623551784,-0.002330959099726071,-0.0005360737356268406,-0.0011047263302918693,1.032,
graw_idhren_narthan,1.6228337881969885,472.64430593819674,10636.16734929383,270.97419191918743,514.8509646464663,0.2995662371014141,0.37459962962767984,0.1294383472968909,0.18718001795316735,-0.000528566501939329,0.0005696690614001082,-0.00017932935571844248,0.0003186882803617031,0.8373,
gul_braig_baug,4.979325673560855,61.941370289149674,7808.67392859991,89.7754383838328,269.32631515152025,0.0539687397566275,0.15328628161618402,0.0001204619638644321,-0.04112694429637313,0.0006092093685184638,0.0005344559276053255,-0.00043585044727621443,-0.000161017119779276,0.4682,
gwador_thurin_hal,3.930622113887556,60.47693546293232,13807.227332200433,79.4368363636313,39.718418181822926,0.03793820045072478,0.11056979237143715,0.01864460975002934,0.07471775020092937,0.0012425263804037433,0.001172272744363872,0.0006747879082515971,0.001473957597854517,0.1736,
gwathui_adan_barad,1.0639176315285659,72.68757459442084,7542.335063711961,46.856945454543165,23.42847272727522,0.7043146475259922,1.5741443696866968,0.6133905356436984,0.6487072608393717,0.018016059580060997,0.03822195043171462,-0.006748804389844241,0.01651246387560204,0.3883,
gwilwileth_aegas_ah,2.7630951484337687,633.1826610081756,10092.864740361429,529.8004666666602,497.6913474747489,0.32742308944108167,0.3319124912525092,0.07658677430481929,0.12024439956563174,-0.0003191944227355273,0.00035782851891868225,-0.00014110514378326666,0.0003256492650905263,0.3542,
gwilwileth_ungol_aegas,0.679503489171603,267.15889234898793,7801.307542644142,326.830496969691,190.6511232323246,-0.27501974364949616,-0.20922290052687603,-0.289063621758246,-0.2431554839873899,0.0002857250864406065,0.00020041851104431614,3.97574169037346e-07,0.0004809115971833843,0.8489,
hand_gwathui_alae,0.606134054789043,555.3786365812066,5980.421994439556,524.8723111111103,286.29398787878745,0.5072448950391713,0.4819028975713653,0.27575981892716517,0.13350347721133327,-0.00010654898074061894,1.830501182046725e-05,-0.00023917258544427661,-0.0005552949851759219,0.8205,
hand_parf_gwathui,1.4777857534085188,511.3013462786521,11496.352173344872,940.6520454545462,278.7117171717182,-0.1599556618886339,-0.1830531284432419,-0.3151250736320604,-0.28037515227751225,5.594804601129334e-05,-0.000354569151350168,0.00019719570539565305,-0.0004161744691010322,1.338,
helegnen_luith_raug,2.4187594401611974,49.67699556179517,5572.804802584685,59.70169393939432,39.801129292929545,-0.09830950318216522,0.1826759586651072,-0.1458214973477016,0.08174002383342087,0.000340530349877478,0.01360867630118486,0.000602963215662602,0.010530483040301538,0.1821,
helegnen_tathar_hend,2.9607082403604505,566.6351597834422,20971.662732162033,467.12085454545013,441.1696959596011,-0.2759873220678565,-0.1677366382307242,-0.2635359136666405,-0.17082303517814623,0.0002753644323176611,0.00019918162907241627,0.00010353429765851459,0.0003106802861466969,0.8018,
hervess_calad_firiel,0.8103921222201582,19.941646947133858,3137.6081882205763,28.842923232317844,28.84292323232512,0.2695335529037576,0.9075310843975868,0.030857409575020568,0.20144994105832062,0.02338592922292444,0.020853520874067916,0.001600511721144789,0.010228561920885903,0.4009,
hervess_hend_lam,1.7958602797330598,411.1624841213703,100000.00000000001,0.0,116.68765656565665,0.002806879488090261,0.0014565665139184753,0.00142368609470682,0.0013323934438198846,0.0,-2.314405848766026e-05,0.0,-1.5647353554584041e-06,0.4506,
hud_fast_hend,4.012443609679674,22.644469239587774,4749.722883694708,16.83742323232582,33.67484646464436,-0.1643306643610929,0.36109262591214664,-0.24995819345912945,0.02839149297371103,0.01537099016536947,0.023520187819231986,0.01827235233018522,0.007395432180920193,0.1626,
imrad_achas_glamor,0.5471838031785614,51.32151061620241,5527.430105209159,47.63824242424016,71.45736363636388,0.42921188193956217,0.2617589885680859,0.14622850203902116,0.1014533811433928,-0.0025024824273472855,-0.003018470192997973,0.0014814030846231304,-0.0022408002886782456,0.8,
imrad_nothrim_Sindarin,0.6349024805425565,37.84282006763872,3799.1337414274676,45.407785858587886,22.70389292929758,0.49186836801501443,1.047518562902297,-0.11307550801991142,0.044456961232774775,0.008221586161178273,0.032504397736898775,0.00017768888635337496,0.013521755082285146,0.4494,
ingem_hub_lembas,1.3189574366832282,21.796789561459327,3188.009782730289,36.90212929293193,36.902129292924656,0.3686042162242514,0.6838219393828993,-0.02135395026430757,0.17517206519527126,0.011067137882373644,0.0060168477411359,-0.0027085484671891136,0.013359750401884472,0.3257,
ingem_lost_acharn,2.8160513938831233,434.7833358267976,10343.811507056704,136.01002424242324,181.3466989899025,0.7552689967273782,0.26618058924359045,0.5222613427561497,0.25563870810287115,-0.003133740085835639,-0.003043654794920475,-0.0012713536602438026,-0.001986958842720193,0.5344,
ist_acharn_pendrath,0.7906740846755262,13.675648051740907,6990.374793780526,22.293496969694388,44.58699393939605,-0.03396920325114741,0.26036535932863036,0.5735049168884343,0.09825567068627346,-4.1702561577045476e-07,0.01320291793878291,-0.06433948569593824,0.010851900840129318,0.2138,
lagor_narthan_mindon,0.661444619805395,24.14695890617452,2499.3624268608246,22.779433333336783,45.55886666666629,0.4306221045020637,0.7088047707986798,-0.09528285647543128,0.02206238592834995,0.01747270012842556,0.003475659875890497,-0.012139940672244512,0.011221338269059026,0.5087,
lang_lalaith_meldir,1.1123651415534943,125.65201782481391,8147.90569177216,83.09804545454244,265.9137454545489,0.29865844159120386,0.2086744163558721,0.03950356384495267,0.07191231432263342,-0.001734923369094565,-0.0001346275252687695,0.0008845637495002201,-3.267231520204837e-05,0.4382,
law_minuial_cabor,1.354998923045925,293.36570482960474,9661.683085711977,179.45235151514498,209.36107676768006,-0.35882310370646386,-0.3573619349466878,-0.3407135645564891,-0.4704630398307433,-0.0003918702721799435,0.0003498471658721903,-0.0005517791505208192,-0.0007665268394115001,0.815,
lebdas_adab_aglareb,0.9393795906003404,56.385104354371926,5723.6374797875815,59.635718181823904,39.757145454546844,0.03216711926359741,0.3430918023216764,-0.14066327439989032,0.20885746190617252,0.006918787165970237,0.0052630168019873955,0.00882632534934448,0.004343300292898206,0.3968,
limlug_mindon_iar,0.5303112629314896,22.870767530948775,2986.739651658124,25.535145454545273,51.070290909090545,0.565888529274149,1.1563149431930237,0.29380167274243507,0.17463811576536947,0.00736595346012227,0.01943913216764943,-0.02594934666909492,0.008308024492104528,0.5887,
limlug_pess_gwend,0.9664375318924261,132.75969110894025,8801.567007975778,155.51691212120932,83.73987575757928,0.11906030459662936,0.25889406266034126,0.06527620033296708,0.11994824412979917,0.0005903054054429422,0.0022434358848147117,0.00016508414392813104,0.000999174055762973,0.3901,
lobor_mithren_fang,1.4102443095321076,20.579038989308625,4105.914011083447,22.872454545453365,45.74490909090673,0.23601496242008657,0.4986949743807712,0.04686910030433048,0.09799683192978831,0.015964580808049564,0.0035022667710118047,0.005070514823191002,-0.0002999165773245635,0.312,
lossen_pess_duin,1.2515506696617285,67.22080211740017,6572.41217159818,76.79935353535257,57.59951515151624,0.08820480014364679,0.3036791433027636,0.015148850579029167,0.0502212513966081,0.0016652610671147212,0.005261462915078965,0.00013430845798964683,0.0010387240019267415,0.1988,
lost_ungol_draug,5.344862000583629,24.790141660701025,3384.60387275529,42.049228282827244,21.02461414141726,-0.0268262340665832,0.4861477297858355,-0.4639326151158544,-0.22747640406188274,0.015296846564935527,0.018203774486140564,0.010917391949265297,0.0006584908377896738,0.1768,
luith_gobennas_ang,2.3867640957036573,646.3429784976635,14026.649658958644,606.8504848484808,273.08271818181674,0.07014084680788085,0.02531696809026669,0.06503830766893295,-0.06340123981421515,-0.00022704486234257555,0.00017626354271042731,-0.00042832912088384067,1.1178443429560471e-05,1.131,
luith_saig_aranarth,0.6756432888256891,161.74879560476367,11038.734761937038,114.07768888888677,199.63595555555366,0.1369446098471172,0.03187697919197764,0.07333162863244506,0.0032720280263302823,-0.0009226553081655982,-0.0005253606537049803,-0.00077485471737115,-0.00025909944772189753,0.6755,
luithien_mindon_eirien,7.686759362879192,305.73810650862225,15069.258178292843,239.31170909090724,209.39774545454566,-0.4143886007742157,-0.31483101118165757,-0.3140233282241597,-0.35034312846483834,2.185985659269463e-05,0.0009259118770479937,-0.0007968613687553788,0.000563800987101073,0.3436,
maethor_meldir_rhosc,2.2845735423853477,453.2056066235895,11271.49889117769,887.1296000000002,262.1064727272678,-0.14846139392130392,-0.2064642791801137,-0.22438474349191329,-0.24555660458289624,-0.00019822431099118215,0.0002283227979056224,-9.86143684465894e-05,0.00017222010041422956,0.2127,
magor_elvellon_caras,0.5216664700661661,56.571831167511675,6111.670108819957,59.15224242424301,59.15224242424301,-0.0777544969207077,0.39727002674404455,-0.112720045539772,0.18669961988052314,0.005782973015131003,0.010278109513502526,0.003521077190434915,0.0066026189924702555,0.1562,
malad_saer_balrog,1.0177372343508262,394.95248376092235,14658.35305992201,529.0884787878822,72.97772121211892,-0.0567913753881097,-0.03079049767655482,-0.08278868623439048,-0.08316363115463066,8.657068745371713e-05,8.493279849867496e-05,-8.232083469761117e-05,0.0005865504519908069,0.2828,
manadh_gaurwaith_lalaith,0.9188598991925303,1369.9413255342777,11128.382439086172,690.2745555555593,1098.164065656565,0.2640394010306927,0.31609954226602466,0.09178237253746269,0.15438543563518173,0.00024693933948324897,-6.0405965205808e-05,0.0002125846028637912,-1.9610563428375214e-05,1.338,
melethron_panas_aeglir,2.4526301223625726,54.33590204679508,7268.465456518688,40.12203636363847,40.122036363631196,0.22800817615892574,0.7640550919760649,0.15582345137377732,0.4436470523241171,0.010687485934446248,0.016033337054638247,0.005697937709469791,0.008649469702344335,0.1916,
mereth_aiglos_ram,1.0074553587216803,287.04838341493314,13066.08843042161,171.33616161615646,257.00424242424197,0.1594220681547024,0.023954700729775465,0.05282208855785207,-0.007028452858701918,-0.000619374598525382,-0.0006412869569051942,-0.00037124255574411244,-0.00021826024261009907,1.145,
mindon_helegnen_galad,0.8535937862795191,32.934767760594404,3471.389130862084,47.74144646464265,47.741446464649925,0.3728623897883954,1.0265492224962338,0.012573243229254488,0.35718671514569955,0.016865267489116546,0.010519191136028845,0.0038836632027103614,0.010552994981562612,0.4303,
mithril_suil_cugu,0.9785425950428811,25.560936243827623,45514.71367951295,20.007073737375322,40.01414747474337,-0.0062920364534705285,-0.00448270716773078,-0.008252150631136062,-0.005245964970301444,0.00021119795883947157,-1.5164500620386138e-05,3.217762119323692e-05,0.0001341673288216731,0.179,
myril_thurin_ist,1.821179017471846,452.59951096132363,11650.265150701654,396.88996666666935,974.1844636363676,-0.0023229771914593527,0.019369855518358393,-0.07054173647333903,-0.10387393697704134,4.683280834704694e-05,2.5455336849968386e-05,8.997922700559279e-05,-0.00010508918714655343,1.859,
nadhras_pethron_ulug,2.848215696714174,221.49267403883516,8945.295958248964,232.6236606060629,155.08244040403952,0.03294366048721846,0.12022463991823465,-0.024844169132623058,-0.008470960112400039,0.00043760808536053453,0.0004691953772785682,-0.00029988018790149534,0.0006609751873020941,0.1769,
narthan_cugu_mir,1.1490734428638354,46.11872376544149,4129.7484395151305,30.19079393939319,60.38158787878638,0.9209531827698301,1.0615444461715684,0.15102255101591874,0.4999341532234331,-0.005339212422318596,0.007326365608874034,0.004940807850032013,0.009086483346910014,0.09049,
neledh_eglan_gwaloth,0.8392720582304575,205.28482619749508,10873.290752734863,180.3835151515159,135.28763636363146,0.07278739942737757,0.06114292366017199,0.021306531750296814,-0.016848277603629773,0.00047938214547396256,-0.0008113201692788714,4.620115279730239e-05,-0.0006256561747148468,0.4354,
nestad_agarwaen_saer,2.8989521364896995,349.72163180887117,14134.209465872731,255.4134222222201,162.5358141414181,-0.2652069270574433,-0.3298089727865069,-0.2742817410684305,-0.37260583285653526,0.00017893253366439712,-0.001076106599349621,-0.00020505732072136632,-0.0008876430853172899,0.7086,
nimbrethil_adab_maethor,0.6262811693450387,55.81988815048826,5113.271153427034,78.67717171717231,39.338585858589795,0.0024424455541329766,0.189249951403603,-0.07511180100780618,0.05808441172804092,0.000760233232411496,0.007976951999632682,6.52330821347171e-05,0.00664131832308591,0.1475,
nur_nidh_fuin,0.8650410100672101,22.883215133745374,3068.219279547856,43.71572121211648,21.857860606061877,0.322430608510221,0.6100248071600481,-0.0033960308058125087,0.1650713236530597,0.0022032845155568696,0.021908375860617908,0.0009128657791047618,0.01358907572738129,0.3193,
ogol_saig_adab,0.9519336467833901,390.3873417737356,23590.58219403849,238.63936363636458,214.7754272727325,-0.0423661813013699,-0.06891799290719343,-0.055676184867960984,-0.08626820006232211,5.442019234824031e-05,-0.000307718737296119,2.0512335433368537e-05,-0.00030766592762647134,1.244,
