object_id,amplitude,ls_time,ls_wave,rise_time,fade_time,fwhm,rise_fade_ratio,compactness,rise_slope,tde_power_law_error,rise_fireball_error,reduced_chi_square,fade_shape_correlation,baseline_ratio,color_cooling_rate,ug_peak,gr_peak,ur_peak,flux_kurtosis,robust_duration,duty_cycle,redshift,redshift_err,absolute_magnitude_proxy,log_tde_error
Dornhoth_thurin_gwaloth,1.1517346668272126,765.7724386102911,10247.541158371008,965.8769939393969,873.0042060606065,1281.6444727272756,1.1063829787234072,1377.0109341993434,0.0011924237496637974,0.6269352881944918,0.0053934491699885465,1.0074726331084594,-0.9896705481169216,0.618983803142768,-0.007072890229863293,-0.145711727469775,-0.32965177524200023,-0.47536350271177535,1.6808219339079136,1386.0224199999939,0.7537313557830659,0.9992,,-0.15164322471054503,-0.2027772837244561
Druadan_galadhrim_narthan,2.0231728978823926,88.0945767648206,9141.36966917108,93.60929595959897,53.491026262621745,120.35480909090984,1.750000000000204,129.2957668533765,0.02161294855540392,0.0040109172252641425,0.014352581255961097,0.5930002251279458,-0.43828206450526885,0.044163362751382426,0.1371864867922115,0.2262784529220443,0.2293581332727833,0.4556365861948276,9.786455479256269,50.74199999999837,0.03832758429639994,0.3089,,1.785827961912158,-2.3967561923386156
Druadan_galas_Eluwaith,1.4126765532432883,334.0481746121223,7493.654184610648,196.69342424242495,275.3707939393935,373.7175060606096,0.7142857142857181,820.200764760999,0.007182123950936775,0.3769122483817825,0.040469020872854575,0.7791498492535438,0.3607093708055082,-0.0425303444522024,0.07521580846574089,0.20735844182568255,0.12804730601002928,0.33540574783571186,12.87643113017486,1141.9399000000049,0.5864327447179929,0.287,,2.335483673671761,-0.4237597480572445
Druadan_galas_ram,1.566538228963839,313.5297102464677,15105.072214480433,187.2479595959594,205.97275555555825,337.0463272727284,0.9090909090908963,335.74264359548823,0.008366116417738755,0.15770131302148438,0.011646179269257814,0.6656019906891313,-0.983081397849548,0.0002699928325644176,-0.03253227038450478,-0.0016386156972047574,-0.05807430838920165,-0.05971292408640649,0.5642322237635775,110.558950000006,0.059640546851183265,0.9706,,-0.4225539289914921,-0.8021646879653125
Druadan_lorn_morgul,1.115711824523354,967.3785510712532,10669.255015682074,871.3107818181816,371.11385151515424,1194.0184787878825,2.3478260869565037,1049.2926236716166,0.0012804981274249538,0.7621775321687774,0.005776653561516046,0.8359843799754576,-0.9948003392785438,-0.16841149456547175,0.02233991978117117,-0.2179358974492852,-0.41559658704094793,-0.6335324844902332,7.463344308485636,771.9052999999985,0.48322511706656696,1.027,,-0.17673230758006334,-0.1179438571443187
Druadan_rodwen_bragol,1.4434854018613903,35.271815706072914,7107.4265927073575,36.17466464645986,36.174664646467136,72.349329292927,0.9999999999997988,61.88267670755952,0.03990321447258125,0.006692218662704944,0.005728860845632636,0.3342030989401173,-0.2272391902076683,-0.006346026086331302,0.03568296526454989,0.30591334818464333,0.263744610483844,0.5696579586684876,4.019879933876404,53.11854999999923,0.029664463532404223,0.3249,,2.0427204528563796,-2.1744298123696906
Druadan_romru_araf,0.5875564208079815,18.88226039915189,4534.7281754648875,24.42401212121331,24.42401212121331,48.84802424242662,1.0,38.958993062700586,0.024056507091955764,0.01605242807750921,0.0012284675235890523,0.6518076856561938,-0.40809304044876765,0.005582004507730822,0.09082617616456617,0.5595196800745157,0.3819262386410227,0.9414459187155384,12.01795679590682,50.495859999995446,0.02088351370724067,0.3328,,2.966459470423489,-1.794459240197603
Druadan_tachol_aranarth,0.6016505434256649,161.62544871343783,5351.8361981362705,155.09707070707373,124.07765656565607,248.15531313131214,1.2500000000000293,-247.01225652048768,0.0038791870193472626,0.07102143742366167,0.0022015252807227174,0.7141511302260327,-0.5660454520482177,0.26146090391679816,0.24682875472346477,0.4729744524677177,0.4388840471025296,0.9118584995702473,1.8877495286434582,85.42924000000494,0.02781875931723599,1.012,,0.5257366542235175,-1.1486105360173275
Druadan_tavor_fae,0.606088626197023,502.41295106535574,6212.362530345907,301.32562727273034,468.72875353535346,602.6512545454534,0.6428571428571495,646.8547295796224,0.002011407498534637,0.2002156789012143,0.010171682960005953,0.7228898502941828,-0.9877121908899347,-0.015266300472843195,-0.02420083315507099,0.608485260717564,0.49442937888596816,1.102914639603532,0.4022352144882775,862.0175799999997,0.2600682698472469,1.874,,-0.8201882681500215,-0.6985019137302446
Elrim_cair_amon,1.006011156952899,1210.7903170281818,9149.201506340627,601.2177696969666,1176.295636363633,1672.9537939393922,0.5111111111111099,1539.7240676097624,0.001673289126933094,0.6382707223799167,0.0004237083858613906,0.9613067965445748,-0.6747211368161721,-0.0006507749028885933,0.10819477455751889,0.3098622301420951,0.211408797614315,0.52127102775641,1.2669243529317393,1546.1054500000027,0.5974477697783478,1.203,,-0.4078351296923611,-0.1949950756174281
Elrim_firiel_soga,0.7687252667429268,45.42801283937743,3499.05914392309,39.17988686868921,39.17988686868921,58.769830303033814,1.0,20.946219243756467,0.01962040547282073,0.02567899087820697,0.00788185565061163,0.4596546597097231,-0.2283977056988049,-0.02896468424966869,0.0820490215418499,0.9458984395144248,0.6474733957399423,1.5933718352543669,1.6089324989934122,80.03050000000076,0.041265503986688275,0.5487,,1.588897309385686,-1.5904220300707008
Elrim_hal_amarth,1.245858939405951,195.5135210144217,10857.441260932177,420.4206565656568,210.21032828283205,565.9508838383845,1.9999999999999654,604.5338073519056,0.0029633628128150403,0.34947213272250377,0.025650544074216953,0.7793832277800881,0.008948421172746189,-0.5634322633854956,0.2013807470124595,0.2441570796871283,0.2322196872971689,0.47637676698429726,0.6198233872486223,1148.1833800000022,0.7172414228221874,0.4054,,1.721909096375112,-0.4565874483962328
Elrim_harad_menel,0.7042473447994184,137.2156443717442,100000.00000000001,131.00712121212564,104.80569696969906,209.6113939393981,1.2500000000000173,403.7162238303815,0.005375641707744322,0.026574805608920955,0.015804786763095553,0.908242561940882,-0.3471867120518816,0.060170559423754294,0.0006618764613790253,0.0021174201011757085,0.002272603345139131,0.004390023446314841,20.1539916886992,449.27739999999903,0.17320262874136275,0.7035,,1.1443664455094056,-1.5755298872556187
Elrim_heledir_fervain,2.050509931521292,96.4387433226726,22082.045456107742,118.28430303030473,59.142151515152364,153.76959393939615,2.0,141.61437287608936,0.01733543571707859,0.0066522088472445165,0.0008334087596642411,0.7492823964765095,-0.4180392323335725,-0.027784019421592535,0.030506536563881186,0.04030521197357761,0.0425711533169939,0.08287636529057157,7.16920441494382,57.006810000006226,0.048681553586100566,0.2919,,1.8941748322905516,-2.177034059202539
Elrim_melethril_thul,7.764146427823373,178.58057394230127,9115.81228677398,560.3737656565645,304.5509595959593,730.9223030303037,1.839999999999998,685.5227948383774,0.013855299629750645,0.1991628402441269,0.020668045272912654,0.6187363684715148,-0.806992475170686,0.055321805287017495,0.16213365942568497,0.3791668160603618,0.2820960496966136,0.6612628657569753,0.4891100222895881,834.2373599999992,0.6917266006302686,0.4673,,-0.573213198533973,-0.70079168673558
Elrim_nana_dagnir,1.0795878252396787,2067.2648284561005,7992.8776114414195,1074.5790909090865,408.34005454545695,1310.9864909090902,2.6315789473683946,1336.9463417445609,0.0010046611127770546,0.7505121770687715,0.00043574954894196543,0.8234219317755201,-0.9933931647407392,0.18620196982538598,0.05858514499860801,1.289893613805913,0.7182559268792448,2.0081495406851575,1.7962417306397649,1160.7603000000017,0.54555553957561,2.164,,-1.7594312278558841,-0.12464225635187942
Elrim_sirion_hwiniol,0.6358192275778348,283.6787248782707,100000.00000000001,246.8061090909032,191.96030707070895,383.9206141414179,1.2857142857142423,274.59923741962785,0.002576189179108411,0.1250006083098461,0.0381562613520292,0.7665822118800872,-0.9580007084281303,0.3560061674431092,-2.3227300491596246e-05,0.0029653635325424107,0.003091375294537679,0.006056738827079982,0.38624517649088297,121.05630999999994,0.04459014054168098,0.8712,,0.791076523464681,-0.9030878700378717
Eluwaith_Druadan_cuin,0.800667509892167,46.158258698147655,2682.8330119417265,48.84970101010549,48.849701010098215,97.6994020202037,1.000000000000149,58.835489921715265,0.016390428054544975,0.006746145655889579,0.013056074610802012,0.42830223169059106,-0.2722768361213571,0.04583123297985163,0.2755878208083044,0.5990400879778867,0.42696334235193306,1.02600343032982,7.877771556374425,736.535530000001,0.3045976812322543,0.4533,,1.959440890391406,-2.170944221825846
Eluwaith_amarth_iar,0.4656414221809909,438.70736565990154,555.1105151747082,394.85808080808056,473.82969696969667,848.944873737375,0.8333333333333334,587.727843100695,0.0011792627397368988,0.6421492275553252,0.02733749863186347,0.779953812594754,-0.9906479225702873,0.2533706761206023,0.10454837634652803,0.8755533279482286,2.4741095047244603,3.349662832672689,12.270358556316612,1317.0838999999978,0.6738561738714446,0.5666,,2.0634881315687736,-0.192364034848492
Eluwaith_cyron_hwiniol,0.6770343950709786,43.57324966483385,2684.1044539920913,78.21542626262817,39.107713131314085,97.76928282828158,2.0,123.48698418752582,0.008656021291729122,0.009001465843246473,0.018781651809349573,0.5391016581361208,-0.5421972271783733,-0.019839874485242208,0.11033227506931698,0.6031385108101163,0.490279827335959,1.0934183381460751,2.92220881255235,59.39484999999695,0.030681823699764077,0.2341,,3.576466100239429,-2.045686713891783
Eluwaith_faradrim_haudh,1.9059889002162818,336.9908358214131,29739.82736766537,129.0653333333321,0.0,112.93216666666558,0.0,567.4864308255686,0.014767628541226924,10.0,0.09034397670589192,0.7651089220795455,0.0,0.02933927223516675,0.0,0.021239737527252313,0.02255711787757731,0.04379685540482957,0.18193366196955107,1164.58842,0.7291512966418703,0.9887,,-0.6756235886234969,1.0000000000434295
Eluwaith_lain_curunir,0.7072288820269076,32.00694595527911,3809.3710385576546,42.73272929293307,42.7327292929258,64.09909393939597,1.0000000000001703,60.40712946538446,0.016550051768957935,0.008382573001882084,0.013502465405117197,0.4694204551939133,-0.29169722160398476,-0.042610930915018955,0.4060589393234665,0.37522182878186344,0.31899732721002005,0.6942191559918833,4.936898929797357,60.3724000000002,0.02854122506624575,0.2313,,3.555221865605568,-2.0766226039036546
Eluwaith_nestad_in,1.4238300578078609,185.07474117919253,100000.00000000001,233.129745454542,135.99235151515313,310.83966060606326,1.7142857142856684,-198.1377280871138,0.006107457694991966,0.2345100388803112,0.005720533272142458,0.9172508020042615,-0.8476830784231282,-0.0042710655152578296,-0.0014702026819762679,0.00059949208148105,-6.619612477413005e-05,0.0005332959567069596,2.5164645671441974,838.1331199999986,0.4357740499190878,0.1411,,3.8687195390166047,-0.6298385594679571
Eluwaith_nost_magol,1.191290467768081,19.919871466737685,5727.441844710934,48.21078585858777,24.105392929290247,72.31617878787802,2.000000000000302,46.67316367841086,0.024710040430836012,0.019046737400136658,0.00761833707618242,0.4051004996419835,-0.266482391918294,0.005611036803429519,0.23737567512009664,0.15238963938108246,0.08774945846213764,0.24013909784322002,10.8931083691083,35.16853999999876,0.014736859043109809,0.3935,,1.835232149659703,-1.7201793830381016
Eluwaith_rom_andrann,1.0245181048692245,208.98978230018017,100000.00000000001,421.9222181818186,421.9222181818186,796.9641898989939,1.0,566.5165165891055,0.0024282155826828955,0.33683145814343074,0.010882567688564212,0.8416197449915113,-0.12257107587398605,0.012208554285582592,-0.0018847563060729318,0.0017569196799892834,0.0016221981251322956,0.0033791178051215042,-0.05196823801628936,745.8982499999984,0.3214285898969218,0.3687,,2.1403352182661464,-0.47258735335304186
Eluwaith_tathar_gwend,1.0421040471473548,344.46453365735414,29128.268757383892,269.2083090909073,927.2730646464624,388.8564464646479,0.29032258064516003,761.5766736664096,0.003870995106601458,0.3020964275327556,0.00819607769417823,0.7396023944168851,-0.7525751364925319,-0.20196890562291647,0.03132590948594805,-0.017824611632395623,-0.037020997863965184,-0.05484560949636095,-0.19538961797343424,518.2260000000024,0.17500000168845323,1.062,,-0.1754002900757069,-0.5198544090454387
Ennor_Tawarwaith_paich,0.7943063583200036,20.752052202883068,3790.2548181145935,23.741645454545505,23.741645454545505,47.48329090909101,1.0,25.885777791768625,0.03345624716032174,0.012096294519749895,0.0016793981986495494,0.4731179196498733,-0.23370598131335138,-0.00039722517811438773,0.22746774451770813,0.4885164836743744,0.3366208642218247,0.8251373478961992,5.024617407520685,27.681600000003527,0.011777284845209544,0.3948,,2.268144182425385,-1.9173476116387584
Ennor_aduial_thavron,1.252494655900748,27.555212002762133,3108.694379075406,29.231812121215626,29.23181212120835,58.463624242423975,1.000000000000249,42.255101163139166,0.04284697269902479,0.005800379969410555,0.0060066457887168745,0.3805692933490055,-0.26866908989997096,9.097374061397469e-05,0.15804588578329337,1.1815016660023179,0.36988566733966266,1.5513873333419805,2.88211604734438,35.9895300000062,0.024872259342202892,0.4024,,1.7322704359828305,-2.236543481009618
Ennor_imloth_morgul,0.6776576737191156,56.88248660356489,9175.46628536917,53.46085656565265,66.82607070707309,93.55649898989941,0.7999999999999129,105.34321526857565,0.012675772841142519,0.0076296791906074095,0.021628838889254928,0.5996388716832854,-0.503816142240537,0.0229845952577069,0.07213602509727096,0.19966980026742848,0.2160049262791252,0.41567472654655374,1.6559672388016118,111.19214000000648,0.08403553563820104,0.7532,,1.0379225417940527,-2.117493665762727
Ennor_nimp_rovalug,0.4425038694762464,1216.6215960475752,444.5976222165597,356.41192727272573,267.30894545454794,564.3188848484788,1.3333333333333153,-386.56766209810604,0.0012415517989599807,0.792075052251388,0.007834376263819323,0.7952805912377854,-0.9122956610269405,0.06969358856126753,0.9354260992793578,9.583705803801271,0.3647038600913389,9.94840966389261,3.489373183817116,348.09818000000087,0.11838469916185544,0.9656,,0.9612210327043258,-0.10123366478854375
Eru_alae_nath,0.9122262716061111,20.531904511208534,3181.0206976089867,24.61904040403897,24.61904040403897,49.23808080807794,1.0,-19.970199191901948,0.03705368920294929,0.06076069697657331,0.0036268637570045135,0.37247650225248946,0.10159881367911537,-0.0020915755071555043,0.19797573781682032,1.3654461710606434,0.7076614382399862,2.0731076093006298,7.537034582546427,42.344779999999446,0.01737374988973361,0.3582,,2.3291156536272855,-1.216377245908112
Eru_gwathui_Mirion,3.3980677194021713,292.74466676059603,17522.208256764086,137.32909090908652,411.9872727272741,457.7636363636411,0.33333333333332155,799.6823560602123,0.024743975926060213,0.3381127590834416,0.007888987916357414,0.7240518050329302,-0.011165984488201488,-0.020968874141749784,0.0009614136247816374,-0.10156530030079201,-0.2185021021325826,-0.32006740243337467,-0.567262959386436,1093.5882799999963,0.4826222698847697,0.3729,,0.8139580092287426,-0.47093843902642923
Eru_iaun_rodwen,3.237977253304179,344.4456211682153,19728.749019773477,369.38858181818796,30.782381818178692,359.1277878787878,12.000000000001418,78.88945765549543,0.008765775155708257,10.0,0.011936411455455882,0.8711214565280225,-0.9809522383400532,-1.010310831014841,0.00024419987478974114,-0.09974055561345516,-0.18803161798071913,-0.2877721735941742,0.055815652634084945,130.3718499999959,0.12834166454522103,2.58,,-3.3337830136211384,1.0000000000434295
Eru_meldir_ulug,0.45452514134040867,266.8909418183797,100000.00000000001,772.5563676767706,159.83924848484457,346.3183717171705,4.83333333333347,284.4557612610398,0.0005883391301365562,0.1872709398768861,0.059803819997571506,0.883486181013455,-0.9335452506090038,0.04316320626016273,-0.00028330508105580624,0.0007657401255321257,9.11991241639762e-05,0.0008569392496961243,6.995873879496605,682.1203000000023,0.25863875508863676,0.7245,,1.5559132746244855,-0.7275296075468983
Eru_mithren_aras,0.9367678937653472,24.254203984380773,6356.0342367580015,37.56217373737309,18.781086868686543,56.34326060605963,2.0,43.22582236485151,0.024939128931010055,0.015881846777043233,0.013463960631685317,0.48780670828204264,-0.19352329888713243,-0.0033122608863837676,0.04319500754581296,0.14948147241826087,0.11363383357016266,0.26311530598842353,2.3651380069616454,57.225500000000466,0.0307775240898916,0.2877,,2.7762206966373046,-1.7990989708831333
Eru_saelor_tegilbor,0.7916626998039659,67.90871438760637,6059.724832296951,52.093923232321686,78.14088484848617,130.23480808080785,0.6666666666666357,145.5377220020761,0.015196833923861173,0.003239362821709538,0.010460482682398718,0.8038056581979518,-0.3006044011951677,-0.006652707276692509,0.04363815896256085,0.36618953598865267,0.35158404032906987,0.7177735763177223,3.129942127143103,112.04529999999795,0.043451160398241824,0.8868,,0.5145211200769982,-2.4895402724629663
Gonhir_achad_melethril,4.860673633020324,107.8280709960852,22129.796942022433,112.96867272727104,56.48433636363188,150.62489696969715,2.000000000000129,151.82112755628728,0.043026739322280634,0.0019881685427947863,0.01901426362796249,0.4837839813780979,-0.4376113889018924,0.003509751429997617,0.08818099909522908,0.09169910933193212,0.10695802682916186,0.19865713616109387,18.510569170559844,136.6215000000011,0.07329546067236407,0.1208,,2.872924174538946,-2.7015465835399937
Gonhir_fast_romru,1.3452651328545255,279.03651099502196,3125.887894556971,172.72880808080663,237.50211111111275,367.0487171717177,0.7272727272727161,441.8099299513539,0.0077883078555441585,0.28022710864512584,0.031428427292590905,0.597655184581786,-0.9657667426347036,0.025171708420269456,-0.36420706711161877,0.6106921934945491,0.6303815504797029,1.241073743974252,5.300975691514756,418.65727000000334,0.19586130930298318,0.3017,,2.2801037338400634,-0.5524898526342248
Gonhir_fervain_ah,0.6604613342386737,21.91860225241971,2503.6814588980433,41.52578181818535,20.762890909092675,62.288672727278026,2.0,49.23706056226278,0.015904850079172705,0.013421186638117408,0.005439365705059581,0.4048327560047268,-0.3098509872799881,-0.005876329955433039,0.2091837144890869,1.5485848088534617,0.7800634147906944,2.3286482236441564,3.9856261330277336,55.67964000000211,0.02708777927520559,0.4315,,2.2754775058754957,-1.8722090518377141
Gonhir_limlug_harad,3.3466225294400833,105.32390931926149,17174.536088893234,71.02364545455202,142.0472909090895,189.39638787879085,0.5000000000000512,162.41510353161428,0.04711983604927157,0.04674698125173022,0.016172621728852032,0.43578367102737936,-0.9142182002704452,0.008363719664064016,-0.04691089349926826,0.08905476281636751,0.10378005077814292,0.19283481359451038,9.99067515002877,283.07663999999204,0.12077780498453385,0.4566,,0.39080363823890485,-1.33024641973741
Gonhir_rochir_Mirion,1.0192238630229116,282.6318896400761,8313.69507628291,327.2785979797991,553.8560888888896,453.1549818181811,0.590909090909092,1028.7013702889587,0.0031142392729445207,0.29015631758532834,0.015523678720559785,0.7966490845927561,-0.6584843066381719,0.13882697153405993,0.4647703462262655,0.13163771861700854,0.07902785840768828,0.2106655770246969,5.620527728253391,1182.982680000001,0.4746450301329777,0.7126,,0.7150969518771406,-0.5373679675882924
Gonhir_thavron_maen,1.32186453370268,17.658180035879575,5261.315728176972,15.927503030303342,31.855006060606684,47.782509090910025,0.5,31.45657612958872,0.08299257775608189,0.009628494540911739,0.0016254703797397526,0.36925428867502447,-0.43572507429471,-0.00012445968382938184,0.08177013818380113,0.2082227264909384,0.15120335951878577,0.35942608600972425,6.3113346563379995,40.80054999999993,0.025875164920243342,0.3086,,2.2500530153660714,-2.0164415663877215
Gwathuirim_drego_lebdas,1.201121612242144,138.72866071856745,8565.080462023661,543.2141616161607,135.80354040403472,624.6962858585903,4.000000000000161,298.3571304938643,0.002211138252855171,0.11796341475531198,0.006863296190917619,1.0174754235593542,-0.4189839478227711,-0.06553915853617173,0.022172579965890393,-0.1086674195952923,-0.2975632372866285,-0.40623065688192067,0.5835632612124408,407.69224000000395,0.1516198849489255,0.748,,0.43152455700838016,-0.9282526604826846
Gwathuirim_gwanur_hu,1.736932936354438,20.115145638633013,6451.499064664687,19.69889191918628,39.39778383838711,39.39778383837984,0.4999999999998153,49.12649552901872,0.08817414418435912,0.0151861811475086,0.0006377105940480021,0.31629755337504634,-0.6908096577543983,0.00891496805613886,0.48929081895327253,0.06739059606426709,-0.021652065584218234,0.0457385304800489,8.506055814184448,95.25240000000485,0.048842618076812866,0.2481,,2.427408552402422,-1.8185513953718735
Gwathuirim_hwiniol_celon,1.0577041708461294,20.724173372164522,4233.664280720803,22.888059595956292,22.88805959596357,45.77611919191986,0.9999999999996821,52.423797325666634,0.04621205071630439,0.0407920210569851,0.0011773373622765767,0.30886388128528036,-0.5232774798863608,-0.0004246293006515974,0.40375876893656354,0.30788276395364644,0.10585977115381735,0.4137425351074637,7.930206451648386,1481.3794000000053,0.6537656991014569,0.2972,,2.573845432280782,-1.3894247662096275
Gwathuirim_meldir_fuin,1.2023443978817328,38.66106806669121,12024.851755907104,46.62619595959404,69.9392939393947,116.56548989898874,0.666666666666632,117.02300940450606,0.025786885958350034,0.002720264348135307,0.02372257591589248,0.5249230594399475,-0.4604594483899883,-0.007300427523373935,0.1896484348099836,0.07026341349839907,0.070617077970418,0.140880491468817,8.632053470643822,408.4728999999934,0.17698157887313826,0.4287,,1.6391603719400951,-2.5653887306679106
Gwathuirim_mund_ram,0.5176683840063817,155.48836944654843,9225.91008470107,243.37061818181974,162.2470787878774,378.57651717171393,1.5000000000000224,694.1348820818497,0.0021270783953864013,0.059998483523168535,0.04870780457553219,0.9345770482680703,-0.10228504549519231,0.10289232110341674,0.04410587196346777,0.20391338235379786,0.15664058853168833,0.36055397088548624,5.376545885305953,2041.1011999999973,0.7624365501953477,0.7045,,1.475465908367796,-1.22185971914198
Gwathuirim_rochir_drafn,1.4370200389076861,24.524225973784265,5242.509250212772,33.410761616163654,50.11614242424548,50.11614242424548,0.6666666666666666,61.75007825599911,0.04301069384220431,0.00382255547578773,0.0039609059206519885,0.3378205607722434,-0.4519078799724674,0.00011329837755558193,-0.19913890510585697,0.4064936404464715,0.407528996225086,0.8140226366715576,5.328820009872912,107.3347999999969,0.0649006395870616,0.1807,,3.321552176417271,-2.4176460894495113
Ithil_caras_hadhod,0.6456793382771304,324.5973566472399,18500.128588635383,218.78214747474703,370.2467111111109,521.7112747474748,0.59090909090909,686.8252462019844,0.0029512432606122858,0.26309689815927884,0.005102453421450318,0.8482398128790218,-0.5774212284677214,-0.020135463384058517,0.0575938615427551,0.004997367601929786,-0.010075752786068617,-0.005078385184138948,2.4917846334117737,1037.725790000004,0.6228434289640639,0.6528,,1.401057048232216,-0.5798842704469855
Ithil_eglan_melethril,0.9544158450699829,15.33553796152058,19896.841458241932,20.90384040404024,20.90384040404024,41.80768080808048,1.0,44.976610852565955,0.045657440289561146,0.016138039314846125,0.0029448761372694882,0.758120254099752,-0.377763969214895,-4.8011900457773515e-05,-0.007895692609970197,0.013648559108882146,0.005324586622369927,0.018973145731252028,7.148898543338673,44.94902000000002,0.021719956537878476,0.2847,,2.7787185622288098,-1.7921492039461036
