object_id,amplitude,ls_time,ls_wave,rise_time,fade_time,fwhm,rise_fade_ratio,compactness,tde_power_law_error,fade_shape_correlation,color_cooling_rate,ug_peak,gr_peak,redshift,redshift_err,absolute_magnitude_proxy,log_tde_error
Elrim_heledir_fervain,2.050509931520018,96.4387433225967,22082.045456095817,118.28430303030473,59.142151515152364,153.76959393939615,2.0,141.61437287602692,0.006652208847249582,-0.418039232333659,0.030506536563877938,0.040305211973578614,0.04257115331698438,0.2919,,1.8941748322912262,-2.177034059202208
Elrim_melethril_thul,7.764146427823542,178.58057394229905,9115.81228677419,560.3737656565645,304.5509595959593,730.9223030303037,1.839999999999998,685.522794838394,0.19916284024413844,-0.8069924751707,0.16213365942569957,0.37916681606034897,0.28209604969660995,0.4673,,-0.5732131985339965,-0.7007916867355548
Elrim_nana_dagnir,1.0795878252397189,2067.2648284561906,7992.877611441774,1074.5790909090865,408.34005454545695,1310.9864909090902,2.6315789473683946,1336.946341744614,0.7505121770688199,-0.9933931647407354,0.05858514499858658,1.2898936138058672,0.7182559268792553,2.164,,-1.7594312278559245,-0.1246422563518514
Elrim_sirion_hwiniol,0.6358192275778067,283.6787248782558,100000.00000000001,246.8061090909032,191.96030707070895,383.9206141414179,1.2857142857142423,274.59923741962047,0.1250006083098478,-0.9580007084281297,-2.3227300492080667e-05,0.0029653635325428947,0.0030913752945396136,0.8712,,0.791076523464729,-0.9030878700378657
Eluwaith_Druadan_cuin,0.8006675098924902,46.158258698207895,2682.8330119424127,48.84970101010549,48.849701010098215,97.6994020202037,1.000000000000149,58.83548992175169,0.006746145655896183,-0.2722768361212454,0.2755878208083559,0.5990400879780108,0.4269633423520481,0.4533,,1.9594408903909675,-2.1709442218254207
Eluwaith_amarth_iar,0.465641422180987,438.70736565990154,555.110515174692,394.85808080808056,473.82969696969667,848.944873737375,0.8333333333333334,587.7278431006949,0.6421492275553393,-0.990647922570287,0.10454837634652048,0.875553327948203,2.4741095047244928,0.5666,,2.063488131568783,-0.19236403484848244
Eluwaith_cyron_hwiniol,0.6770343950710266,43.57324966485024,2684.1044539917575,78.21542626262817,39.107713131314085,97.76928282828158,2.0,123.48698418757876,0.009001465843245255,-0.5421972271783964,0.11033227506928761,0.6031385108103087,0.49027982733614645,0.2341,,3.5764661002393523,-2.0456867138918415
Eluwaith_faradrim_haudh,1.905988900217409,336.9908358216412,29739.827367687874,129.0653333333321,0.0,112.93216666666558,0.0,567.4864308255422,10.0,0.0,0.0,0.021239737527232037,0.022557117877560824,0.9887,,-0.6756235886241393,1.0000000000434295
Eluwaith_lain_curunir,0.7072288820269054,32.00694595528023,3809.3710385574855,42.73272929293307,42.7327292929258,64.09909393939597,1.0000000000001703,60.4071294653922,0.008382573001875573,-0.2916972216039879,0.4060589393231827,0.37522182878188975,0.31899732721004515,0.2313,,3.5552218656055716,-2.0766226039039917
Eluwaith_nestad_in,1.4238300578079055,185.07474117919796,100000.00000000001,233.129745454542,135.99235151515313,310.83966060606326,1.7142857142856684,-198.13772808710527,0.23451003888030345,-0.8476830784231236,-0.0014702026819801216,0.0005994920814814119,-6.619612477292473e-05,0.1411,,3.8687195390165705,-0.6298385594679714
Eluwaith_nost_magol,1.1912904677680498,19.91987146673329,5727.441844710883,48.21078585858777,24.105392929290247,72.31617878787802,2.000000000000302,46.67316367841181,0.019046737400133386,-0.2664823919183683,0.23737567512016522,0.1523896393810349,0.0877494584620987,0.3935,,1.835232149659732,-1.7201793830381764
Eluwaith_rom_andrann,1.0245181048691907,208.98978230016104,100000.00000000001,421.9222181818186,421.9222181818186,796.9641898989939,1.0,566.51651658909,0.3368314581434135,-0.12257107587398074,-0.0018847563060740164,0.0017569196799881968,0.001622198125132175,0.3687,,2.140335218266182,-0.4725873533530641
Eluwaith_tathar_gwend,1.0421040471471947,344.4645336572936,29128.268757376078,269.2083090909073,927.2730646464624,388.8564464646479,0.29032258064516003,761.5766736664067,0.30209642753274785,-0.7525751364925314,0.031325909485954616,-0.017824611632388746,-0.03702099786396215,1.062,,-0.1754002900755401,-0.5198544090454499
Ennor_Tawarwaith_paich,0.7943063583199826,20.752052202879593,3790.2548181148086,23.741645454545505,23.741645454545505,47.48329090909101,1.0,25.885777791772362,0.012096294519745199,-0.23370598131345657,0.22746774451770552,0.48851648367444606,0.3366208642218241,0.3948,,2.268144182425414,-1.9173476116389272
Ennor_aduial_thavron,1.2524946559008168,27.555212002769302,3108.6943790759747,29.231812121215626,29.23181212120835,58.463624242423975,1.000000000000249,42.255101163143465,0.00580037996941376,-0.2686690898999688,0.15804588578347922,1.1815016660020219,0.3698856673395986,0.4024,,1.7322704359827708,-2.236543481009378
Ennor_imloth_morgul,0.6776576737191013,56.88248660354585,9175.466285368584,53.46085656565265,66.82607070707309,93.55649898989941,0.7999999999999129,105.34321526857431,0.007629679190605452,-0.5038161422405316,0.07213602509726647,0.19966980026744552,0.21600492627914092,0.7532,,1.0379225417940756,-2.1174936657628383
Ennor_nimp_rovalug,0.4425038694762509,1216.6215960476043,444.5976222164851,356.41192727272573,267.30894545454794,564.3188848484788,1.3333333333333153,-386.5676620981729,0.7920750522514833,-0.9122956610269506,0.9354260992793453,9.583705803801234,0.36470386009138384,0.9656,,0.9612210327043149,-0.10123366478849145
Eru_alae_nath,0.9122262716061297,20.53190451121055,3181.02069760906,24.61904040403897,24.61904040403897,49.23808080807794,1.0,-19.970199191899614,0.060760696976572645,0.1015988136791435,0.1979757378168383,1.36544617106061,0.7076614382399609,0.3582,,2.3291156536272637,-1.2163772459081168
Eru_gwathui_Mirion,3.3980677194007813,292.74466676043846,17522.2082567564,137.32909090908652,411.9872727272741,457.7636363636411,0.33333333333332155,799.6823560601655,0.3381127590833886,-0.011165984488143158,0.0009614136248213279,-0.10156530030076544,-0.21850210213257432,0.3729,,0.8139580092291867,-0.47093843902649735
Eru_iaun_rodwen,3.2379772532887827,344.4456211670476,19728.749019688035,369.38858181818796,30.782381818178692,359.1277878787878,12.000000000001418,78.88945765546458,10.0,-0.9809522383400386,0.0002441998748080043,-0.09974055561317015,-0.18803161798046342,2.58,,-3.3337830136159754,1.0000000000434295
Eru_meldir_ulug,0.45452514134039573,266.89094181836094,100000.00000000001,772.5563676767706,159.83924848484457,346.3183717171705,4.83333333333347,284.4557612610324,0.18727093987687976,-0.9335452506090015,-0.00028330508104857456,0.0007657401255322465,9.119912416204736e-05,0.7245,,1.5559132746245163,-0.727529607546913
Eru_mithren_aras,0.9367678937654794,24.2542039843919,6356.03423675807,37.56217373737309,18.781086868686543,56.34326060605963,2.0,43.22582236484338,0.015881846777034494,-0.1935232988870532,0.04319500754572142,0.14948147241826354,0.1136338335701241,0.2877,,2.7762206966371514,-1.7990989708833722
Eru_saelor_tegilbor,0.7916626998039634,67.90871438760672,6059.724832297015,52.093923232321686,78.14088484848617,130.23480808080785,0.6666666666666357,145.5377220020807,0.0032393628217095897,-0.30060440119518933,0.043638158962481244,0.36618953598865667,0.3515840403290714,0.8868,,0.5145211200770017,-2.489540272462959
Gonhir_achad_melethril,4.86067363302391,107.82807099614247,22129.796942042754,112.96867272727104,56.48433636363188,150.62489696969715,2.000000000000129,151.8211275563298,0.001988168542797575,-0.43761138890198503,0.0881809990951882,0.0916991093319215,0.10695802682914271,0.1208,,2.872924174538145,-2.7015465835393844
Gonhir_fast_romru,1.3452651328544831,279.036510995012,3125.887894556849,172.72880808080663,237.50211111111275,367.0487171717177,0.7272727272727161,441.8099299513555,0.2802271086451405,-0.9657667426346991,-0.36420706711161493,0.6106921934945364,0.6303815504796945,0.3017,,2.2801037338400976,-0.552489852634202
Gonhir_fervain_ah,0.6604613342386432,21.91860225242484,2503.6814588978523,41.52578181818535,20.762890909092675,62.288672727278026,2.0,49.23706056227744,0.013421186638110972,-0.3098509872799533,0.20918371448876527,1.5485848088535055,0.7800634147907143,0.4315,,2.275477505875546,-1.8722090518379224
Gonhir_limlug_harad,3.346622529440426,105.32390931929666,17174.536088891557,71.02364545455202,142.0472909090895,189.39638787879085,0.5000000000000512,162.41510353160078,0.04674698125173956,-0.9142182002704405,-0.04691089349928516,0.08905476281641278,0.10378005077818497,0.4566,,0.3908036382387936,-1.3302464197373232
Gonhir_rochir_Mirion,1.0192238630228505,282.6318896400327,8313.695076282364,327.2785979797991,553.8560888888896,453.1549818181811,0.590909090909092,1028.7013702889221,0.2901563175853022,-0.6584843066381452,0.46477034622632596,0.1316377186169963,0.07902785840766588,0.7126,,0.7150969518772057,-0.5373679675883316
Gonhir_thavron_maen,1.3218645337026587,17.658180035880445,5261.315728176962,15.927503030303342,31.855006060606684,47.782509090910025,0.5,31.456576129581272,0.009628494540919103,-0.4357250742948334,0.08177013818403675,0.2082227264909749,0.15120335951880934,0.3086,,2.250053015366089,-2.0164415663873894
Gwathuirim_drego_lebdas,1.2011216122420243,138.7286607185444,8565.080462022626,543.2141616161607,135.80354040403472,624.6962858585903,4.000000000000161,298.3571304938507,0.11796341475529534,-0.4189839478227692,0.022172579965904826,-0.108667419595284,-0.297563237286634,0.748,,0.43152455700848835,-0.9282526604827459
Gwathuirim_gwanur_hu,1.736932936354194,20.115145638627038,6451.499064663574,19.69889191918628,39.39778383838711,39.39778383837984,0.4999999999998153,49.12649552901945,0.015186181147508615,-0.6908096577544433,0.48929081895335375,0.06739059606426234,-0.021652065584236196,0.2481,,2.427408552402574,-1.818551395371873
Gwathuirim_hwiniol_celon,1.0577041708462502,20.724173372169904,4233.664280721878,22.888059595956292,22.88805959596357,45.77611919191986,0.9999999999996821,52.42379732568476,0.04079202105697284,-0.5232774798862918,0.40375876893649915,0.30788276395357844,0.10585977115381323,0.2972,,2.573845432280658,-1.389424766209758
Gwathuirim_meldir_fuin,1.2023443978818742,38.66106806670003,12024.851755908643,46.62619595959404,69.9392939393947,116.56548989898874,0.666666666666632,117.02300940450228,0.002720264348135205,-0.46045944838999,0.18964843481002763,0.07026341349840512,0.07061707797043099,0.4287,,1.6391603719399674,-2.565388730667927
Gwathuirim_mund_ram,0.5176683840063447,155.48836944653752,9225.9100847003,243.37061818181974,162.2470787878774,378.57651717171393,1.5000000000000224,694.1348820818629,0.05999848352317108,-0.10228504549519689,0.04410587196344068,0.20391338235379905,0.1566405885316996,0.7045,,1.4754659083678736,-1.2218597191419616
Gwathuirim_rochir_drafn,1.43702003890787,24.52422597380863,5242.509250214187,33.410761616163654,50.11614242424548,50.11614242424548,0.6666666666666666,61.750078256009715,0.0038225554757882686,-0.45190787997248516,-0.19913890510592802,0.40649364044661107,0.4075289962253028,0.1807,,3.3215521764171325,-2.41764608944945
Ithil_caras_hadhod,0.6456793382771435,324.59735664725457,18500.128588638767,218.78214747474703,370.2467111111109,521.7112747474748,0.59090909090909,686.8252462019891,0.263096898159282,-0.5774212284677227,0.05759386154275322,0.004997367601926516,-0.010075752786075304,0.6528,,1.401057048232194,-0.5798842704469803
Ithil_eglan_melethril,0.9544158450705479,15.335537961538042,19896.841458323433,20.90384040404024,20.90384040404024,41.80768080808048,1.0,44.97661085258824,0.016138039314842197,-0.37776396921503286,-0.007895692609816929,0.013648559108772041,0.00532458662231142,0.2847,,2.778718562228167,-1.7921492039462092
Ithil_fern_maen,0.8228573701832789,90.35404583258585,11552.184842547305,60.30360606060276,150.75901515151781,180.91081818181556,0.39999999999997105,-143.10865962440488,0.22922030057889195,-0.3139867727068056,0.027793896026816586,-0.0046931611406819595,-0.04995267268469803,0.9883,,0.23724461470283761,-0.6397469204165618
Ithil_fuin_salph,21.87808002501387,1070.716505491931,14018.01929954474,480.80079090909567,343.42913636363664,686.8582727272733,1.4000000000000128,587.8210087859824,0.37345581907291103,-0.9968782627407391,-0.055224547825953874,-0.40872968638993723,-0.5438686696147259,0.307,,-0.7857148937596405,-0.42776076796751256
Ithil_menel_agar,0.9756109139932326,20.86840023698573,4038.4699677891763,31.812335353533854,31.812335353533854,63.62467070706771,1.0,37.19469325143726,0.015027938284070088,-0.26957628286063795,-0.10059120361978813,0.38610167483413205,0.40816827123781324,0.4117,,1.953904039894284,-1.823100568243108
Ithil_minas_elvellon,1.2875632292453612,25.01649405401956,3209.853718870939,32.377105050501996,48.56565757576027,64.75421010101127,0.6666666666665668,26.27421177495834,0.004231002363685036,-0.3923159905572352,0.24477937686747653,1.1707549754690418,0.5699892282402109,0.3718,,1.8740316592402615,-2.37355662940062
Ithil_sogannen_glandagol,1.3411991365052376,493.9340090698752,9936.10226422009,754.1681777777776,0.0,727.2335999999996,0.0,497.5568402561466,10.0,0.0,0.0,0.688304589463734,0.6382099746561974,0.6357,,0.6650057799774021,1.0000000000434295
Ithil_tobas_rodwen,0.5641209542627164,146.07848548619276,7545.396515872007,404.22000606060465,144.36428787878685,230.98286060606188,2.80000000000001,780.9254798094394,0.1133044511746412,-0.28487643175220373,-0.01919993468010084,0.307058733347745,0.2729900257517861,0.6946,,1.4128955254119282,-0.9457530246742004
Ithil_uan_hub,0.7099149276962394,256.67879359517076,6862.293943553071,219.50056363636395,268.278466666663,414.61217575757473,0.8181818181818306,247.4546114600588,0.0764097767580642,-0.748621079983305,0.019151463273383518,0.3271000534482045,0.2739881457478292,0.5287,,1.7559376770419883,-1.1168510634836735
Ithil_uanui_Eluwaith,1.5023755484292969,890.2624939889421,21993.792609400054,589.7185838383812,527.6429434343445,962.1724262626303,1.117647058823522,951.4748347171363,0.30751361886121487,-0.9934311965170407,-0.035723662598230954,-0.036023213508104265,-0.07652362672609112,1.199,,-0.8360421822910713,-0.5121356444427796
Mirion_adar_Druadan,0.8970448087889712,151.32386116898624,6745.200738572077,244.7007222222237,111.22760101009771,333.6828030303004,2.2000000000000783,-147.99410801671374,0.27496216350344727,-0.5981764093960308,-0.181934798348489,0.31667706583525346,0.30095859216131354,0.4161,,2.021976077851597,-0.5607270620891783
Mirion_baug_angos,7.442778213663379,1188.7251443249402,13341.566780187024,516.4517343434345,359.27077171717247,808.3592363636344,1.4374999999999976,444.0597298088107,0.32129368627694316,-0.9856583252968812,0.14880294289063112,-0.24979767655321822,-0.35047796429723876,0.5798,,-0.9957287493509848,-0.4930978073078726
Mirion_galadh_heledh,2.0495150976050125,15.689211608407659,6728.200829487331,19.396397979799076,38.79279595959815,58.18919393939723,0.5,37.04684381262775,0.0059263738941116645,-0.36092989891897964,-0.1369950431305598,0.28411796264720784,0.22941204677408317,0.1817,,2.9240975588016953,-2.2272108791309964
Mirion_gwathui_lebdas,0.8361349373922614,884.7978874559452,100000.00000000001,789.4891363636343,321.643722222223,1023.41184343434,2.454545454545442,555.0761191048765,0.5245905036533861,-0.9923318553547678,-0.0010862479858404649,0.0009227345128642982,0.00022257816710224268,0.7956,,0.6908352013776154,-0.2801795746186335
Mirion_gwathui_thor,0.8166958031411071,113.83376183145462,8949.60475577514,60.155406060606765,280.7252282828267,180.4662181818203,0.214285714285718,-483.1836870258615,0.39598822469093115,-0.8249867982413079,-0.04410870659675298,0.2165906496432674,0.20288985617591848,0.4528,,1.940317099524454,-0.4023177271893329
Mirion_ingem_ank,2.1767518836220154,1208.7135602565638,22454.945004104535,440.4155959595955,0.0,286.27013737373636,0.0,530.2466843062876,10.0,0.0,0.0,0.12843978114153076,0.1545484898033659,0.8483,,-0.4872696573643421,1.0000000000434295
Mirion_lain_iaun,0.5667844945980606,177.15101232615575,7095.558169936101,332.777963636363,95.07941818182007,404.08752727272804,3.4999999999999236,391.1543321279857,0.08580338226018512,-0.7361562697187684,0.1441138902811231,0.4469020673420563,0.38560988662016515,0.3429,,2.9406176723330977,-1.0664955874163211
Mirion_lalaith_neledh,1.3907444847037609,428.39431086762403,14663.32216092852,323.0543838383819,323.0543838383819,545.1542727272681,1.0,921.6308433337356,0.222930557314707,-0.1775918773718477,0.11841518865903991,0.1440811247660437,0.1501225907009245,1.197,,-0.7485891178524213,-0.651830396311927
Mirion_lunt_fae,0.7818965915652041,25.53187044270518,100000.00000000001,23.908463636362285,47.816927272731846,71.72539090909413,0.4999999999999239,57.941813284434126,0.009144238112054314,-0.35321991635999156,-0.00031767396359008254,0.0006101740246006441,0.00041502506001036,0.4266,,2.117022444526978,-2.0388524261289587
Mirion_malad_adar,0.974625250405246,450.1433532063777,6980.596126876517,201.24209696969774,201.24209696969046,368.9438444444386,1.0000000000000362,-479.03234045673594,0.24491909761358993,-0.627335923318053,-0.14230293262279126,0.7698925171416966,0.6058851417656665,1.266,,-0.4842626754309343,-0.6109773475862325
Mirion_saer_curunir,1.2514229359888873,54.23273681512362,3128.9382758096053,71.04026262625848,71.04026262626576,106.56039393939136,0.9999999999998975,140.89107318223313,0.010561918679759454,-0.5967485589066597,0.08934916561117268,0.9980551280699762,0.5494426689974736,0.1318,,4.156912672629446,-1.9762571395146222
Mithrim_alae_cund,0.8403770767839899,368.4793962068052,8258.01618640085,305.537975757572,305.53797575757926,540.5671878787834,0.9999999999999762,566.1590192265327,0.1412492755645052,-0.9045195177218193,0.0032873579653076024,-0.10601441563989783,-0.2737887487963658,0.596,,1.3125832075101929,-0.8500137678260317
Mithrim_firion_achas,1.6544070953296386,218.57698684900657,8090.384677123107,180.09566868687398,22.51195858585561,180.0956686868667,8.000000000001293,547.7862348826513,10.0,0.0,0.01078004582450709,-0.08384154445880089,-0.2821594097276372,1.102,,-0.7575139325688164,1.0000000000434295
Mithrim_haudh_pethron,1.84414451118504,83.46850392927543,8519.44046122519,103.45223434343643,64.65764646464231,142.246822222216,1.600000000000135,214.38542641777602,0.03625061179371566,-0.9904704992132847,0.20584483088841954,0.27692101017283516,0.2671897880743147,0.2,,2.830362645895896,-1.4406846475569919
Mithrim_ira_fae,0.8833366948645508,24.13664611059863,2469.637568370778,26.02092727272975,39.03139090909099,52.041854545452225,0.6666666666667288,45.03320616580423,0.010513950555206378,-0.01813676868809447,-0.29193806180624615,0.8700347032902842,0.7583462409272135,0.4372,,1.9312835537999031,-1.9782340283975839
Mithrim_lam_anann,7.020409394782473,49.4415193813047,6317.348523253793,65.25811313131271,48.94358484847908,81.57264141413907,1.333333333333482,96.85896987376232,0.0021079926734039463,-0.3762492086220768,0.30551234213762735,0.2859614883996158,0.2974077109533275,0.09419,,3.014069918695996,-2.676130696879737
Mithrim_lang_elvellon,0.7683336112709634,32.043835980827346,6054.577556408191,38.14372727272712,38.14372727272712,76.28745454545424,1.0,76.2183250443601,0.004538677903274466,-0.5872091232489888,0.4081929666622532,0.10461940146610374,0.025624692548233807,0.1693,,4.142840629185137,-2.3430705410881214
Mithrim_mereth_rom,1.0076181263091686,59.48587426812212,11320.707737556,58.638390909094596,117.27678181818192,136.82291212121345,0.500000000000031,122.10766270852332,0.006245524773931046,-0.48879489310231383,0.15055550190656247,0.0505226376290753,0.020749148546791944,0.193,,3.563973526124303,-2.204430995063203
Mithrim_merilin_gwachaedir,0.6713315987102039,27.051723071337477,3147.065453842023,32.45182020201901,16.22591010101314,48.67773030303215,1.9999999999995517,29.348267378431764,0.013773394127906935,-0.22390563129021843,0.17357126010905566,1.4164162489047354,0.7024174422822899,0.4973,,1.949564980474718,-1.8609589933980628
Mithrim_mund_gas,0.5347895504464328,68.5626065737953,29620.57661633946,118.5322424242404,94.82579393939523,189.65158787879045,1.2499999999999616,217.10861110556158,0.12007391833777283,-0.45625596839521226,0.025033624442821527,0.017458668122272994,0.014903627666662339,0.3985,,2.6774010894670823,-0.9205513133107285
Rochirrim_aiglos_achas,0.6745714676311361,56.87268476835299,9907.528564089802,51.529973737378896,77.29496060605743,128.82493434343633,0.6666666666667608,3.408593021436861,0.04271431221476181,-0.3838037127508205,-0.06189645627909206,0.12249676727626355,0.10972960431082408,0.5624,,1.6772035202526552,-1.3694265720807697
Rochirrim_araf_nim,1.129726502556876,137.86675366227135,6935.69447892451,0.0,362.9638707070699,362.9638707070699,0.0,-560.6673506650359,0.6549142806652031,-0.16798044810284588,0.1002204890113651,0.30780922597710514,0.22878689083600373,0.5553,,1.1449283398729568,-0.18381553884168025
Rochirrim_dunadan_annon,0.5704526585299321,20.306378334786405,7779.96019993247,46.89664444444497,23.44832222221885,70.34496666666382,2.0000000000003104,45.13774626885559,0.01090389216324293,-0.24857251588496435,0.033035067364819794,0.053623392812937244,0.026774974549047162,0.4505,,2.340977002294169,-1.9624184123862742
